year,month,day,hour,EGATSirindhorn
2016,5,15,15,6.25
2016,5,15,16,6.25
2016,5,15,17,6.25
2016,5,15,18,6.25
2016,5,15,19,6.25
2016,5,15,20,6.25
2016,5,15,21,6.25
2016,5,15,22,6.25
2016,5,15,23,6.25
2016,5,16,0,6.41
2016,5,16,1,6.41
2016,5,16,2,6.41
2016,5,16,3,6.41
2016,5,16,4,6.41
2016,5,16,5,6.41
2016,5,16,6,6.41
2016,5,16,7,6.41
2016,5,16,8,6.41
2016,5,16,9,6.41
2016,5,16,10,6.41
2016,5,16,11,6.41
2016,5,16,12,6.41
2016,5,16,13,6.41
2016,5,16,14,6.41
2016,5,16,15,6.41
2016,5,16,16,6.41
2016,5,16,17,6.41
2016,5,16,18,6.41
2016,5,16,19,6.41
2016,5,16,20,6.41
2016,5,16,21,6.41
2016,5,16,22,6.41
2016,5,16,23,6.41
2016,5,17,0,6.56
2016,5,17,1,6.56
2016,5,17,2,6.56
2016,5,17,3,6.56
2016,5,17,4,6.56
2016,5,17,5,6.56
2016,5,17,6,6.56
2016,5,17,7,6.56
2016,5,17,8,6.56
2016,5,17,9,6.56
2016,5,17,10,6.56
2016,5,17,11,6.56
2016,5,17,12,6.56
2016,5,17,13,6.56
2016,5,17,14,6.56
2016,5,17,15,6.56
2016,5,17,16,6.56
2016,5,17,17,6.56
2016,5,17,18,6.56
2016,5,17,19,6.56
2016,5,17,20,6.56
2016,5,17,21,6.56
2016,5,17,22,6.56
2016,5,17,23,6.56
2016,5,18,0,6.7
2016,5,18,1,6.7
2016,5,18,2,6.7
2016,5,18,3,6.7
2016,5,18,4,6.7
2016,5,18,5,6.7
2016,5,18,6,6.7
2016,5,18,7,6.7
2016,5,18,8,6.7
2016,5,18,9,6.7
2016,5,18,10,6.7
2016,5,18,11,6.7
2016,5,18,12,6.7
2016,5,18,13,6.7
2016,5,18,14,6.7
2016,5,18,15,6.7
2016,5,18,16,6.7
2016,5,18,17,6.7
2016,5,18,18,6.7
2016,5,18,19,6.7
2016,5,18,20,6.7
2016,5,18,21,6.7
2016,5,18,22,6.7
2016,5,18,23,6.7
2016,5,19,0,6.82
2016,5,19,1,6.82
2016,5,19,2,6.82
2016,5,19,3,6.82
2016,5,19,4,6.82
2016,5,19,5,6.82
2016,5,19,6,6.82
2016,5,19,7,6.82
2016,5,19,8,6.82
2016,5,19,9,6.82
2016,5,19,10,6.82
2016,5,19,11,6.82
2016,5,19,12,6.82
2016,5,19,13,6.82
2016,5,19,14,6.82
2016,5,19,15,6.82
2016,5,19,16,6.82
2016,5,19,17,6.82
2016,5,19,18,6.82
2016,5,19,19,6.82
2016,5,19,20,6.82
2016,5,19,21,6.82
2016,5,19,22,6.82
2016,5,19,23,6.82
2016,5,20,0,6.88
2016,5,20,1,6.88
2016,5,20,2,6.88
2016,5,20,3,6.88
2016,5,20,4,6.88
2016,5,20,5,6.88
2016,5,20,6,6.88
2016,5,20,7,6.88
2016,5,20,8,6.88
2016,5,20,9,6.88
2016,5,20,10,6.88
2016,5,20,11,6.88
2016,5,20,12,6.88
2016,5,20,13,6.88
2016,5,20,14,6.88
2016,5,20,15,6.88
2016,5,20,16,6.88
2016,5,20,17,6.88
2016,5,20,18,6.88
2016,5,20,19,6.88
2016,5,20,20,6.88
2016,5,20,21,6.88
2016,5,20,22,6.88
2016,5,20,23,6.88
2016,5,21,0,6.96
2016,5,21,1,6.96
2016,5,21,2,6.96
2016,5,21,3,6.96
2016,5,21,4,6.96
2016,5,21,5,6.96
2016,5,21,6,6.96
2016,5,21,7,6.96
2016,5,21,8,6.96
2016,5,21,9,6.96
2016,5,21,10,6.96
2016,5,21,11,6.96
2016,5,21,12,6.96
2016,5,21,13,6.96
2016,5,21,14,6.96
2016,5,21,15,6.96
2016,5,21,16,6.96
2016,5,21,17,6.96
2016,5,21,18,6.96
2016,5,21,19,6.96
2016,5,21,20,6.96
2016,5,21,21,6.96
2016,5,21,22,6.96
2016,5,21,23,6.96
2016,5,22,0,7.24
2016,5,22,1,7.24
2016,5,22,2,7.24
2016,5,22,3,7.24
2016,5,22,4,7.24
2016,5,22,5,7.24
2016,5,22,6,7.24
2016,5,22,7,7.24
2016,5,22,8,7.24
2016,5,22,9,7.24
2016,5,22,10,7.24
2016,5,22,11,7.24
2016,5,22,12,7.24
2016,5,22,13,7.24
2016,5,22,14,7.24
2016,5,22,15,7.24
2016,5,22,16,7.24
2016,5,22,17,7.24
2016,5,22,18,7.24
2016,5,22,19,7.24
2016,5,22,20,7.24
2016,5,22,21,7.24
2016,5,22,22,7.24
2016,5,22,23,7.24
2016,5,23,0,7.85
2016,5,23,1,7.85
2016,5,23,2,7.85
2016,5,23,3,7.85
2016,5,23,4,7.85
2016,5,23,5,7.85
2016,5,23,6,7.85
2016,5,23,7,7.85
2016,5,23,8,7.85
2016,5,23,9,7.85
2016,5,23,10,7.85
2016,5,23,11,7.85
2016,5,23,12,7.85
2016,5,23,13,7.85
2016,5,23,14,7.85
2016,5,23,15,7.85
2016,5,23,16,7.85
2016,5,23,17,7.85
2016,5,23,18,7.85
2016,5,23,19,7.85
2016,5,23,20,7.85
2016,5,23,21,7.85
2016,5,23,22,7.85
2016,5,23,23,7.85
2016,5,24,0,8.62
2016,5,24,1,8.62
2016,5,24,2,8.62
2016,5,24,3,8.62
2016,5,24,4,8.62
2016,5,24,5,8.62
2016,5,24,6,8.62
2016,5,24,7,8.62
2016,5,24,8,8.62
2016,5,24,9,8.62
2016,5,24,10,8.62
2016,5,24,11,8.62
2016,5,24,12,8.62
2016,5,24,13,8.62
2016,5,24,14,8.62
2016,5,24,15,8.62
2016,5,24,16,8.62
2016,5,24,17,8.62
2016,5,24,18,8.62
2016,5,24,19,8.62
2016,5,24,20,8.62
2016,5,24,21,8.62
2016,5,24,22,8.62
2016,5,24,23,8.62
2016,5,25,0,9.52
2016,5,25,1,9.52
2016,5,25,2,9.52
2016,5,25,3,9.52
2016,5,25,4,9.52
2016,5,25,5,9.52
2016,5,25,6,9.52
2016,5,25,7,9.52
2016,5,25,8,9.52
2016,5,25,9,9.52
2016,5,25,10,9.52
2016,5,25,11,9.52
2016,5,25,12,9.52
2016,5,25,13,9.52
2016,5,25,14,9.52
2016,5,25,15,9.52
2016,5,25,16,9.52
2016,5,25,17,9.52
2016,5,25,18,9.52
2016,5,25,19,9.52
2016,5,25,20,9.52
2016,5,25,21,9.52
2016,5,25,22,9.52
2016,5,25,23,9.52
2016,5,26,0,10.52
2016,5,26,1,10.52
2016,5,26,2,10.52
2016,5,26,3,10.52
2016,5,26,4,10.52
2016,5,26,5,10.52
2016,5,26,6,10.52
2016,5,26,7,10.52
2016,5,26,8,10.52
2016,5,26,9,10.52
2016,5,26,10,10.52
2016,5,26,11,10.52
2016,5,26,12,10.52
2016,5,26,13,10.52
2016,5,26,14,10.52
2016,5,26,15,10.52
2016,5,26,16,10.52
2016,5,26,17,10.52
2016,5,26,18,10.52
2016,5,26,19,10.52
2016,5,26,20,10.52
2016,5,26,21,10.52
2016,5,26,22,10.52
2016,5,26,23,10.52
2016,5,27,0,11.33
2016,5,27,1,11.33
2016,5,27,2,11.33
2016,5,27,3,11.33
2016,5,27,4,11.33
2016,5,27,5,11.33
2016,5,27,6,11.33
2016,5,27,7,11.33
2016,5,27,8,11.33
2016,5,27,9,11.33
2016,5,27,10,11.33
2016,5,27,11,11.33
2016,5,27,12,11.33
2016,5,27,13,11.33
2016,5,27,14,11.33
2016,5,27,15,11.33
2016,5,27,16,11.33
2016,5,27,17,11.33
2016,5,27,18,11.33
2016,5,27,19,11.33
2016,5,27,20,11.33
2016,5,27,21,11.33
2016,5,27,22,11.33
2016,5,27,23,11.33
2016,5,28,0,12.04
2016,5,28,1,12.04
2016,5,28,2,12.04
2016,5,28,3,12.04
2016,5,28,4,12.04
2016,5,28,5,12.04
2016,5,28,6,12.04
2016,5,28,7,12.04
2016,5,28,8,12.04
2016,5,28,9,12.04
2016,5,28,10,12.04
2016,5,28,11,12.04
2016,5,28,12,12.04
2016,5,28,13,12.04
2016,5,28,14,12.04
2016,5,28,15,12.04
2016,5,28,16,12.04
2016,5,28,17,12.04
2016,5,28,18,12.04
2016,5,28,19,12.04
2016,5,28,20,12.04
2016,5,28,21,12.04
2016,5,28,22,12.04
2016,5,28,23,12.04
2016,5,29,0,12.84
2016,5,29,1,12.84
2016,5,29,2,12.84
2016,5,29,3,12.84
2016,5,29,4,12.84
2016,5,29,5,12.84
2016,5,29,6,12.84
2016,5,29,7,12.84
2016,5,29,8,12.84
2016,5,29,9,12.84
2016,5,29,10,12.84
2016,5,29,11,12.84
2016,5,29,12,12.84
2016,5,29,13,12.84
2016,5,29,14,12.84
2016,5,29,15,12.84
2016,5,29,16,12.84
2016,5,29,17,12.84
2016,5,29,18,12.84
2016,5,29,19,12.84
2016,5,29,20,12.84
2016,5,29,21,12.84
2016,5,29,22,12.84
2016,5,29,23,12.84
2016,5,30,0,13.83
2016,5,30,1,13.83
2016,5,30,2,13.83
2016,5,30,3,13.83
2016,5,30,4,13.83
2016,5,30,5,13.83
2016,5,30,6,13.83
2016,5,30,7,13.83
2016,5,30,8,13.83
2016,5,30,9,13.83
2016,5,30,10,13.83
2016,5,30,11,13.83
2016,5,30,12,13.83
2016,5,30,13,13.83
2016,5,30,14,13.83
2016,5,30,15,13.83
2016,5,30,16,13.83
2016,5,30,17,13.83
2016,5,30,18,13.83
2016,5,30,19,13.83
2016,5,30,20,13.83
2016,5,30,21,13.83
2016,5,30,22,13.83
2016,5,30,23,13.83
2016,5,31,0,15.23
2016,5,31,1,15.23
2016,5,31,2,15.23
2016,5,31,3,15.23
2016,5,31,4,15.23
2016,5,31,5,15.23
2016,5,31,6,15.23
2016,5,31,7,15.23
2016,5,31,8,15.23
2016,5,31,9,15.23
2016,5,31,10,15.23
2016,5,31,11,15.23
2016,5,31,12,15.23
2016,5,31,13,15.23
2016,5,31,14,15.23
2016,5,31,15,15.23
2016,5,31,16,15.23
2016,5,31,17,15.23
2016,5,31,18,15.23
2016,5,31,19,15.23
2016,5,31,20,15.23
2016,5,31,21,15.23
2016,5,31,22,15.23
2016,5,31,23,15.23
2016,6,1,0,16.77
2016,6,1,1,16.77
2016,6,1,2,16.77
2016,6,1,3,16.77
2016,6,1,4,16.77
2016,6,1,5,16.77
2016,6,1,6,16.77
2016,6,1,7,16.77
2016,6,1,8,16.77
2016,6,1,9,16.77
2016,6,1,10,16.77
2016,6,1,11,16.77
2016,6,1,12,16.77
2016,6,1,13,16.77
2016,6,1,14,16.77
2016,6,1,15,16.77
2016,6,1,16,16.77
2016,6,1,17,16.77
2016,6,1,18,16.77
2016,6,1,19,16.77
2016,6,1,20,16.77
2016,6,1,21,16.77
2016,6,1,22,16.77
2016,6,1,23,16.77
2016,6,2,0,17.94
2016,6,2,1,17.94
2016,6,2,2,17.94
2016,6,2,3,17.94
2016,6,2,4,17.94
2016,6,2,5,17.94
2016,6,2,6,17.94
2016,6,2,7,17.94
2016,6,2,8,17.94
2016,6,2,9,17.94
2016,6,2,10,17.94
2016,6,2,11,17.94
2016,6,2,12,17.94
2016,6,2,13,17.94
2016,6,2,14,17.94
2016,6,2,15,17.94
2016,6,2,16,17.94
2016,6,2,17,17.94
2016,6,2,18,17.94
2016,6,2,19,17.94
2016,6,2,20,17.94
2016,6,2,21,17.94
2016,6,2,22,17.94
2016,6,2,23,17.94
2016,6,3,0,18.82
2016,6,3,1,18.82
2016,6,3,2,18.82
2016,6,3,3,18.82
2016,6,3,4,18.82
2016,6,3,5,18.82
2016,6,3,6,18.82
2016,6,3,7,18.82
2016,6,3,8,18.82
2016,6,3,9,18.82
2016,6,3,10,18.82
2016,6,3,11,18.82
2016,6,3,12,18.82
2016,6,3,13,18.82
2016,6,3,14,18.82
2016,6,3,15,18.82
2016,6,3,16,18.82
2016,6,3,17,18.82
2016,6,3,18,18.82
2016,6,3,19,18.82
2016,6,3,20,18.82
2016,6,3,21,18.82
2016,6,3,22,18.82
2016,6,3,23,18.82
2016,6,4,0,19.63
2016,6,4,1,19.63
2016,6,4,2,19.63
2016,6,4,3,19.63
2016,6,4,4,19.63
2016,6,4,5,19.63
2016,6,4,6,19.63
2016,6,4,7,19.63
2016,6,4,8,19.63
2016,6,4,9,19.63
2016,6,4,10,19.63
2016,6,4,11,19.63
2016,6,4,12,19.63
2016,6,4,13,19.63
2016,6,4,14,19.63
2016,6,4,15,19.63
2016,6,4,16,19.63
2016,6,4,17,19.63
2016,6,4,18,19.63
2016,6,4,19,19.63
2016,6,4,20,19.63
2016,6,4,21,19.63
2016,6,4,22,19.63
2016,6,4,23,19.63
2016,6,5,0,20.36
2016,6,5,1,20.36
2016,6,5,2,20.36
2016,6,5,3,20.36
2016,6,5,4,20.36
2016,6,5,5,20.36
2016,6,5,6,20.36
2016,6,5,7,20.36
2016,6,5,8,20.36
2016,6,5,9,20.36
2016,6,5,10,20.36
2016,6,5,11,20.36
2016,6,5,12,20.36
2016,6,5,13,20.36
2016,6,5,14,20.36
2016,6,5,15,20.36
2016,6,5,16,20.36
2016,6,5,17,20.36
2016,6,5,18,20.36
2016,6,5,19,20.36
2016,6,5,20,20.36
2016,6,5,21,20.36
2016,6,5,22,20.36
2016,6,5,23,20.36
2016,6,6,0,21.05
2016,6,6,1,21.05
2016,6,6,2,21.05
2016,6,6,3,21.05
2016,6,6,4,21.05
2016,6,6,5,21.05
2016,6,6,6,21.05
2016,6,6,7,21.05
2016,6,6,8,21.05
2016,6,6,9,21.05
2016,6,6,10,21.05
2016,6,6,11,21.05
2016,6,6,12,21.05
2016,6,6,13,21.05
2016,6,6,14,21.05
2016,6,6,15,21.05
2016,6,6,16,21.05
2016,6,6,17,21.05
2016,6,6,18,21.05
2016,6,6,19,21.05
2016,6,6,20,21.05
2016,6,6,21,21.05
2016,6,6,22,21.05
2016,6,6,23,21.05
2016,6,7,0,21.71
2016,6,7,1,21.71
2016,6,7,2,21.71
2016,6,7,3,21.71
2016,6,7,4,21.71
2016,6,7,5,21.71
2016,6,7,6,21.71
2016,6,7,7,21.71
2016,6,7,8,21.71
2016,6,7,9,21.71
2016,6,7,10,21.71
2016,6,7,11,21.71
2016,6,7,12,21.71
2016,6,7,13,21.71
2016,6,7,14,21.71
2016,6,7,15,21.71
2016,6,7,16,21.71
2016,6,7,17,21.71
2016,6,7,18,21.71
2016,6,7,19,21.71
2016,6,7,20,21.71
2016,6,7,21,21.71
2016,6,7,22,21.71
2016,6,7,23,21.71
2016,6,8,0,22.35
2016,6,8,1,22.35
2016,6,8,2,22.35
2016,6,8,3,22.35
2016,6,8,4,22.35
2016,6,8,5,22.35
2016,6,8,6,22.35
2016,6,8,7,22.35
2016,6,8,8,22.35
2016,6,8,9,22.35
2016,6,8,10,22.35
2016,6,8,11,22.35
2016,6,8,12,22.35
2016,6,8,13,22.35
2016,6,8,14,22.35
2016,6,8,15,22.35
2016,6,8,16,22.35
2016,6,8,17,22.35
2016,6,8,18,22.35
2016,6,8,19,22.35
2016,6,8,20,22.35
2016,6,8,21,22.35
2016,6,8,22,22.35
2016,6,8,23,22.35
2016,6,9,0,22.99
2016,6,9,1,22.99
2016,6,9,2,22.99
2016,6,9,3,22.99
2016,6,9,4,22.99
2016,6,9,5,22.99
2016,6,9,6,22.99
2016,6,9,7,22.99
2016,6,9,8,22.99
2016,6,9,9,22.99
2016,6,9,10,22.99
2016,6,9,11,22.99
2016,6,9,12,22.99
2016,6,9,13,22.99
2016,6,9,14,22.99
2016,6,9,15,22.99
2016,6,9,16,22.99
2016,6,9,17,22.99
2016,6,9,18,22.99
2016,6,9,19,22.99
2016,6,9,20,22.99
2016,6,9,21,22.99
2016,6,9,22,22.99
2016,6,9,23,22.99
2016,6,10,0,23.65
2016,6,10,1,23.65
2016,6,10,2,23.65
2016,6,10,3,23.65
2016,6,10,4,23.65
2016,6,10,5,23.65
2016,6,10,6,23.65
2016,6,10,7,23.65
2016,6,10,8,23.65
2016,6,10,9,23.65
2016,6,10,10,23.65
2016,6,10,11,23.65
2016,6,10,12,23.65
2016,6,10,13,23.65
2016,6,10,14,23.65
2016,6,10,15,23.65
2016,6,10,16,23.65
2016,6,10,17,23.65
2016,6,10,18,23.65
2016,6,10,19,23.65
2016,6,10,20,23.65
2016,6,10,21,23.65
2016,6,10,22,23.65
2016,6,10,23,23.65
2016,6,11,0,24.34
2016,6,11,1,24.34
2016,6,11,2,24.34
2016,6,11,3,24.34
2016,6,11,4,24.34
2016,6,11,5,24.34
2016,6,11,6,24.34
2016,6,11,7,24.34
2016,6,11,8,24.34
2016,6,11,9,24.34
2016,6,11,10,24.34
2016,6,11,11,24.34
2016,6,11,12,24.34
2016,6,11,13,24.34
2016,6,11,14,24.34
2016,6,11,15,24.34
2016,6,11,16,24.34
2016,6,11,17,24.34
2016,6,11,18,24.34
2016,6,11,19,24.34
2016,6,11,20,24.34
2016,6,11,21,24.34
2016,6,11,22,24.34
2016,6,11,23,24.34
2016,6,12,0,24.95
2016,6,12,1,24.95
2016,6,12,2,24.95
2016,6,12,3,24.95
2016,6,12,4,24.95
2016,6,12,5,24.95
2016,6,12,6,24.95
2016,6,12,7,24.95
2016,6,12,8,24.95
2016,6,12,9,24.95
2016,6,12,10,24.95
2016,6,12,11,24.95
2016,6,12,12,24.95
2016,6,12,13,24.95
2016,6,12,14,24.95
2016,6,12,15,24.95
2016,6,12,16,24.95
2016,6,12,17,24.95
2016,6,12,18,24.95
2016,6,12,19,24.95
2016,6,12,20,24.95
2016,6,12,21,24.95
2016,6,12,22,24.95
2016,6,12,23,24.95
2016,6,13,0,25.42
2016,6,13,1,25.42
2016,6,13,2,25.42
2016,6,13,3,25.42
2016,6,13,4,25.42
2016,6,13,5,25.42
2016,6,13,6,25.42
2016,6,13,7,25.42
2016,6,13,8,25.42
2016,6,13,9,25.42
2016,6,13,10,25.42
2016,6,13,11,25.42
2016,6,13,12,25.42
2016,6,13,13,25.42
2016,6,13,14,25.42
2016,6,13,15,25.42
2016,6,13,16,25.42
2016,6,13,17,25.42
2016,6,13,18,25.42
2016,6,13,19,25.42
2016,6,13,20,25.42
2016,6,13,21,25.42
2016,6,13,22,25.42
2016,6,13,23,25.42
2016,6,14,0,25.8
2016,6,14,1,25.8
2016,6,14,2,25.8
2016,6,14,3,25.8
2016,6,14,4,25.8
2016,6,14,5,25.8
2016,6,14,6,25.8
2016,6,14,7,25.8
2016,6,14,8,25.8
2016,6,14,9,25.8
2016,6,14,10,25.8
2016,6,14,11,25.8
2016,6,14,12,25.8
2016,6,14,13,25.8
2016,6,14,14,25.8
2016,6,14,15,25.8
2016,6,14,16,25.8
2016,6,14,17,25.8
2016,6,14,18,25.8
2016,6,14,19,25.8
2016,6,14,20,25.8
2016,6,14,21,25.8
2016,6,14,22,25.8
2016,6,14,23,25.8
2016,6,15,0,26.21
2016,6,15,1,26.21
2016,6,15,2,26.21
2016,6,15,3,26.21
2016,6,15,4,26.21
2016,6,15,5,26.21
2016,6,15,6,26.21
2016,6,15,7,26.21
2016,6,15,8,26.21
2016,6,15,9,26.21
2016,6,15,10,26.21
2016,6,15,11,26.21
2016,6,15,12,26.21
2016,6,15,13,26.21
2016,6,15,14,26.21
2016,6,15,15,26.21
2016,6,15,16,26.21
2016,6,15,17,26.21
2016,6,15,18,26.21
2016,6,15,19,26.21
2016,6,15,20,26.21
2016,6,15,21,26.21
2016,6,15,22,26.21
2016,6,15,23,26.21
2016,6,16,0,26.66
2016,6,16,1,26.66
2016,6,16,2,26.66
2016,6,16,3,26.66
2016,6,16,4,26.66
2016,6,16,5,26.66
2016,6,16,6,26.66
2016,6,16,7,26.66
2016,6,16,8,26.66
2016,6,16,9,26.66
2016,6,16,10,26.66
2016,6,16,11,26.66
2016,6,16,12,26.66
2016,6,16,13,26.66
2016,6,16,14,26.66
2016,6,16,15,26.66
2016,6,16,16,26.66
2016,6,16,17,26.66
2016,6,16,18,26.66
2016,6,16,19,26.66
2016,6,16,20,26.66
2016,6,16,21,26.66
2016,6,16,22,26.66
2016,6,16,23,26.66
2016,6,17,0,27.23
2016,6,17,1,27.23
2016,6,17,2,27.23
2016,6,17,3,27.23
2016,6,17,4,27.23
2016,6,17,5,27.23
2016,6,17,6,27.23
2016,6,17,7,27.23
2016,6,17,8,27.23
2016,6,17,9,27.23
2016,6,17,10,27.23
2016,6,17,11,27.23
2016,6,17,12,27.23
2016,6,17,13,27.23
2016,6,17,14,27.23
2016,6,17,15,27.23
2016,6,17,16,27.23
2016,6,17,17,27.23
2016,6,17,18,27.23
2016,6,17,19,27.23
2016,6,17,20,27.23
2016,6,17,21,27.23
2016,6,17,22,27.23
2016,6,17,23,27.23
2016,6,18,0,27.93
2016,6,18,1,27.93
2016,6,18,2,27.93
2016,6,18,3,27.93
2016,6,18,4,27.93
2016,6,18,5,27.93
2016,6,18,6,27.93
2016,6,18,7,27.93
2016,6,18,8,27.93
2016,6,18,9,27.93
2016,6,18,10,27.93
2016,6,18,11,27.93
2016,6,18,12,27.93
2016,6,18,13,27.93
2016,6,18,14,27.93
2016,6,18,15,27.93
2016,6,18,16,27.93
2016,6,18,17,27.93
2016,6,18,18,27.93
2016,6,18,19,27.93
2016,6,18,20,27.93
2016,6,18,21,27.93
2016,6,18,22,27.93
2016,6,18,23,27.93
2016,6,19,0,28.65
2016,6,19,1,28.65
2016,6,19,2,28.65
2016,6,19,3,28.65
2016,6,19,4,28.65
2016,6,19,5,28.65
2016,6,19,6,28.65
2016,6,19,7,28.65
2016,6,19,8,28.65
2016,6,19,9,28.65
2016,6,19,10,28.65
2016,6,19,11,28.65
2016,6,19,12,28.65
2016,6,19,13,28.65
2016,6,19,14,28.65
2016,6,19,15,28.65
2016,6,19,16,28.65
2016,6,19,17,28.65
2016,6,19,18,28.65
2016,6,19,19,28.65
2016,6,19,20,28.65
2016,6,19,21,28.65
2016,6,19,22,28.65
2016,6,19,23,28.65
2016,6,20,0,29.35
2016,6,20,1,29.35
2016,6,20,2,29.35
2016,6,20,3,29.35
2016,6,20,4,29.35
2016,6,20,5,29.35
2016,6,20,6,29.35
2016,6,20,7,29.35
2016,6,20,8,29.35
2016,6,20,9,29.35
2016,6,20,10,29.35
2016,6,20,11,29.35
2016,6,20,12,29.35
2016,6,20,13,29.35
2016,6,20,14,29.35
2016,6,20,15,29.35
2016,6,20,16,29.35
2016,6,20,17,29.35
2016,6,20,18,29.35
2016,6,20,19,29.35
2016,6,20,20,29.35
2016,6,20,21,29.35
2016,6,20,22,29.35
2016,6,20,23,29.35
2016,6,21,0,30.07
2016,6,21,1,30.07
2016,6,21,2,30.07
2016,6,21,3,30.07
2016,6,21,4,30.07
2016,6,21,5,30.07
2016,6,21,6,30.07
2016,6,21,7,30.07
2016,6,21,8,30.07
2016,6,21,9,30.07
2016,6,21,10,30.07
2016,6,21,11,30.07
2016,6,21,12,30.07
2016,6,21,13,30.07
2016,6,21,14,30.07
2016,6,21,15,30.07
2016,6,21,16,30.07
2016,6,21,17,30.07
2016,6,21,18,30.07
2016,6,21,19,30.07
2016,6,21,20,30.07
2016,6,21,21,30.07
2016,6,21,22,30.07
2016,6,21,23,30.07
2016,6,22,0,30.68
2016,6,22,1,30.68
2016,6,22,2,30.68
2016,6,22,3,30.68
2016,6,22,4,30.68
2016,6,22,5,30.68
2016,6,22,6,30.68
2016,6,22,7,30.68
2016,6,22,8,30.68
2016,6,22,9,30.68
2016,6,22,10,30.68
2016,6,22,11,30.68
2016,6,22,12,30.68
2016,6,22,13,30.68
2016,6,22,14,30.68
2016,6,22,15,30.68
2016,6,22,16,30.68
2016,6,22,17,30.68
2016,6,22,18,30.68
2016,6,22,19,30.68
2016,6,22,20,30.68
2016,6,22,21,30.68
2016,6,22,22,30.68
2016,6,22,23,30.68
2016,6,23,0,31.15
2016,6,23,1,31.15
2016,6,23,2,31.15
2016,6,23,3,31.15
2016,6,23,4,31.15
2016,6,23,5,31.15
2016,6,23,6,31.15
2016,6,23,7,31.15
2016,6,23,8,31.15
2016,6,23,9,31.15
2016,6,23,10,31.15
2016,6,23,11,31.15
2016,6,23,12,31.15
2016,6,23,13,31.15
2016,6,23,14,31.15
2016,6,23,15,31.15
2016,6,23,16,31.15
2016,6,23,17,31.15
2016,6,23,18,31.15
2016,6,23,19,31.15
2016,6,23,20,31.15
2016,6,23,21,31.15
2016,6,23,22,31.15
2016,6,23,23,31.15
2016,6,24,0,31.59
2016,6,24,1,31.59
2016,6,24,2,31.59
2016,6,24,3,31.59
2016,6,24,4,31.59
2016,6,24,5,31.59
2016,6,24,6,31.59
2016,6,24,7,31.59
2016,6,24,8,31.59
2016,6,24,9,31.59
2016,6,24,10,31.59
2016,6,24,11,31.59
2016,6,24,12,31.59
2016,6,24,13,31.59
2016,6,24,14,31.59
2016,6,24,15,31.59
2016,6,24,16,31.59
2016,6,24,17,31.59
2016,6,24,18,31.59
2016,6,24,19,31.59
2016,6,24,20,31.59
2016,6,24,21,31.59
2016,6,24,22,31.59
2016,6,24,23,31.59
2016,6,25,0,32.04
2016,6,25,1,32.04
2016,6,25,2,32.04
2016,6,25,3,32.04
2016,6,25,4,32.04
2016,6,25,5,32.04
2016,6,25,6,32.04
2016,6,25,7,32.04
2016,6,25,8,32.04
2016,6,25,9,32.04
2016,6,25,10,32.04
2016,6,25,11,32.04
2016,6,25,12,32.04
2016,6,25,13,32.04
2016,6,25,14,32.04
2016,6,25,15,32.04
2016,6,25,16,32.04
2016,6,25,17,32.04
2016,6,25,18,32.04
2016,6,25,19,32.04
2016,6,25,20,32.04
2016,6,25,21,32.04
2016,6,25,22,32.04
2016,6,25,23,32.04
2016,6,26,0,32.48
2016,6,26,1,32.48
2016,6,26,2,32.48
2016,6,26,3,32.48
2016,6,26,4,32.48
2016,6,26,5,32.48
2016,6,26,6,32.48
2016,6,26,7,32.48
2016,6,26,8,32.48
2016,6,26,9,32.48
2016,6,26,10,32.48
2016,6,26,11,32.48
2016,6,26,12,32.48
2016,6,26,13,32.48
2016,6,26,14,32.48
2016,6,26,15,32.48
2016,6,26,16,32.48
2016,6,26,17,32.48
2016,6,26,18,32.48
2016,6,26,19,32.48
2016,6,26,20,32.48
2016,6,26,21,32.48
2016,6,26,22,32.48
2016,6,26,23,32.48
2016,6,27,0,32.95
2016,6,27,1,32.95
2016,6,27,2,32.95
2016,6,27,3,32.95
2016,6,27,4,32.95
2016,6,27,5,32.95
2016,6,27,6,32.95
2016,6,27,7,32.95
2016,6,27,8,32.95
2016,6,27,9,32.95
2016,6,27,10,32.95
2016,6,27,11,32.95
2016,6,27,12,32.95
2016,6,27,13,32.95
2016,6,27,14,32.95
2016,6,27,15,32.95
2016,6,27,16,32.95
2016,6,27,17,32.95
2016,6,27,18,32.95
2016,6,27,19,32.95
2016,6,27,20,32.95
2016,6,27,21,32.95
2016,6,27,22,32.95
2016,6,27,23,32.95
2016,6,28,0,33.41
2016,6,28,1,33.41
2016,6,28,2,33.41
2016,6,28,3,33.41
2016,6,28,4,33.41
2016,6,28,5,33.41
2016,6,28,6,33.41
2016,6,28,7,33.41
2016,6,28,8,33.41
2016,6,28,9,33.41
2016,6,28,10,33.41
2016,6,28,11,33.41
2016,6,28,12,33.41
2016,6,28,13,33.41
2016,6,28,14,33.41
2016,6,28,15,33.41
2016,6,28,16,33.41
2016,6,28,17,33.41
2016,6,28,18,33.41
2016,6,28,19,33.41
2016,6,28,20,33.41
2016,6,28,21,33.41
2016,6,28,22,33.41
2016,6,28,23,33.41
2016,6,29,0,33.79
2016,6,29,1,33.79
2016,6,29,2,33.79
2016,6,29,3,33.79
2016,6,29,4,33.79
2016,6,29,5,33.79
2016,6,29,6,33.79
2016,6,29,7,33.79
2016,6,29,8,33.79
2016,6,29,9,33.79
